id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
2819,908102330,20,RL,8877,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,836.0,GasA,TA,Y,FuseF,0,1220,0.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,1951.0,Unf,2.0,396.0,TA,TA,Y,0,0,0,0,0,0,0,4,2006,COD,11.532728092266408
1025,527326130,20,RL,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,LwQ,1126.0,GasA,TA,Y,SBrkr,0,1126,0.0,1.0,2,0,3,1,Ex,6,Typ,0,Attchd,1977.0,RFn,2.0,540.0,TA,TA,Y,180,0,0,0,0,0,0,3,2008,WD ,12.072541252905651
2592,535327210,20,RL,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1015.0,GasA,Gd,Y,SBrkr,0,1384,1.0,0.0,1,0,2,1,TA,6,Min1,0,Attchd,2001.0,Unf,2.0,896.0,TA,TA,Y,75,0,0,323,0,0,400,6,2006,WD ,11.976659481202368
1491,908103280,20,RL,6500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,Unf,1127.0,GasA,TA,Y,SBrkr,0,1127,0.0,1.0,1,1,3,1,TA,6,Typ,1,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0,0,138,0,0,0,0,5,2008,WD ,11.813030057420567
2742,905452140,50,RL,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,994.0,GasA,Gd,Y,SBrkr,0,1855,0.0,0.0,2,0,4,1,TA,7,Typ,0,Attchd,1954.0,Unf,1.0,325.0,TA,TA,Y,182,0,0,0,0,0,0,10,2006,WD ,11.82700601127654
2497,532378160,20,RL,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,912.0,GasA,TA,Y,SBrkr,0,1236,0.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1961.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD ,11.813030057420567
495,528315090,60,RL,9430,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1252.0,GasA,Ex,Y,SBrkr,0,2365,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,1999.0,RFn,3.0,856.0,TA,TA,Y,0,128,0,0,180,0,0,7,2009,WD ,12.727838209334498
2528,534128210,60,RL,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1054.0,GasA,TA,Y,SBrkr,0,2654,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1968.0,Unf,2.0,619.0,TA,TA,Y,0,65,0,0,222,0,0,8,2006,WD ,12.429216196844383
1033,527380240,60,RL,14311,Pave,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1236.0,GasA,Ex,Y,SBrkr,0,2340,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1996.0,RFn,3.0,787.0,TA,TA,Y,192,180,218,0,0,0,0,6,2008,WD ,12.631340380934517
764,904301070,90,RL,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,Unf,1200.0,GasA,TA,Y,SBrkr,0,1200,3.0,0.0,3,0,3,1,TA,5,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,120,0,0,0,0,0,0,3,2009,WD ,12.095141084822892
1165,533212150,160,FV,3604,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,689.0,GasA,Ex,Y,SBrkr,0,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Detchd,2007.0,Unf,2.0,540.0,TA,TA,Y,0,102,0,0,0,0,0,2,2008,WD ,11.891361900690473
2037,903457040,50,RM,10320,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,1138.0,GasA,Gd,Y,SBrkr,0,2180,0.0,0.0,1,1,3,1,TA,7,Typ,1,Detchd,2006.0,Unf,2.0,720.0,TA,TA,N,0,0,170,0,0,0,0,5,2007,WD ,11.9891596439666
113,534152050,20,RL,10603,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,1610.0,GasA,Gd,Y,SBrkr,0,1610,1.0,0.0,2,0,3,1,Gd,6,Typ,2,Attchd,1977.0,RFn,2.0,480.0,TA,TA,Y,168,68,0,0,0,0,0,2,2010,WD ,12.230765258120545
1572,916226030,120,RL,4084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,1277.0,GasA,Gd,Y,SBrkr,0,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,0,7,2008,WD ,12.394624752074764
2052,905101200,20,RL,7943,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,Unf,1029.0,GasA,Gd,Y,SBrkr,0,1029,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1961.0,Unf,1.0,261.0,TA,TA,Y,64,0,39,0,0,0,0,4,2007,WD ,11.682668239557323
2702,904101040,80,RL,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,1062.0,GasA,Ex,Y,FuseF,0,1352,0.0,1.0,1,0,3,1,Gd,6,Min2,0,BuiltIn,1958.0,Unf,1.0,288.0,TA,TA,Y,168,0,294,0,0,0,0,7,2006,WD ,11.77528972943772
1981,902128160,30,RM,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,808.0,GasA,Ex,Y,SBrkr,0,1072,0.0,0.0,1,0,2,1,TA,5,Typ,2,Detchd,1940.0,Unf,2.0,379.0,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD ,11.77528972943772
2335,527214060,60,RL,16052,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1850.0,GasA,Ex,Y,SBrkr,0,2698,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Attchd,2006.0,RFn,3.0,736.0,TA,TA,Y,250,0,0,0,0,0,0,7,2006,New,13.190022025878143
563,532378180,20,RL,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,912.0,GasA,Gd,Y,SBrkr,0,912,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1962.0,Unf,1.0,252.0,TA,TA,Y,0,0,0,0,0,0,0,10,2009,WD ,11.719939634354555
1502,908201110,90,RL,6012,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,NA,NA,NA,NA,NA,0.0,GasA,TA,N,SBrkr,0,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,0,0,0,0,0,0,0,6,2008,WD ,11.314474526246391
1310,902300260,75,RM,5350,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,624.0,GasA,Ex,Y,SBrkr,0,1450,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,1935.0,Unf,1.0,288.0,TA,TA,Y,0,192,0,0,0,0,0,3,2008,WD ,11.790557201568507
2598,535376100,30,RL,5400,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1073.0,GasA,Ex,Y,SBrkr,0,1073,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1968.0,Unf,1.0,326.0,TA,TA,Y,0,0,112,0,0,0,0,12,2006,WD ,11.594321103174222
2715,905107220,20,RL,9535,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,1176.0,GasA,TA,Y,SBrkr,0,1458,1.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,0,7,2006,WD ,12.013700752882718
1810,531376060,20,RL,7441,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1461.0,GasA,Ex,Y,SBrkr,0,1486,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2006.0,RFn,2.0,566.0,TA,TA,Y,0,32,0,0,0,0,0,6,2007,WD ,12.106252310247962
778,905200260,80,RL,15400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,Unf,552.0,GasA,TA,Y,SBrkr,259,1774,0.0,0.0,2,0,4,1,TA,8,Typ,1,Attchd,1961.0,Unf,1.0,384.0,TA,TA,Y,290,40,0,0,0,0,0,7,2009,WD ,12.013700752882718
339,924100050,50,RL,10544,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,864.0,GasA,TA,Y,SBrkr,0,1479,0.0,0.0,2,0,5,1,TA,8,Typ,0,Attchd,1969.0,Fin,1.0,275.0,TA,TA,Y,287,0,280,0,0,0,0,4,2010,WD ,11.9891596439666
2460,528445010,20,RL,10936,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1504.0,GasA,Ex,Y,SBrkr,0,1504,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2006.0,Fin,2.0,510.0,TA,TA,Y,144,0,0,0,0,0,0,9,2006,New,12.201060103706629
320,916455170,60,RL,11316,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,817.0,GasA,Ex,Y,SBrkr,0,1894,1.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2002.0,Fin,2.0,510.0,TA,TA,Y,0,40,0,0,0,0,0,2,2010,WD ,12.277928082630602
2461,528456200,20,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1278.0,GasA,Ex,Y,SBrkr,0,1278,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,RFn,2.0,584.0,TA,TA,Y,0,60,0,0,0,0,0,10,2006,New,12.19904803059321
2449,528348010,60,RL,12090,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1141.0,GasA,Gd,Y,SBrkr,0,2263,0.0,0.0,2,1,4,1,Gd,10,Typ,1,BuiltIn,1998.0,Fin,2.0,420.0,TA,TA,Y,144,123,0,0,0,0,0,7,2006,WD ,12.460714863903755
817,906230020,90,RL,7939,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1168.0,GasA,Ex,Y,SBrkr,0,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,BuiltIn,2000.0,Fin,4.0,820.0,TA,TA,Y,312,0,0,0,0,0,0,10,2009,WD ,12.504323669331189
1096,528290090,60,RL,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,707.0,GasA,Ex,Y,SBrkr,0,1414,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2002.0,Fin,2.0,403.0,TA,TA,Y,100,35,0,0,0,0,0,4,2008,WD ,12.078239274020289
1893,534403040,80,RL,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,1302.0,GasA,Ex,Y,SBrkr,0,1302,0.0,1.0,2,0,3,1,Gd,7,Min1,0,Attchd,1964.0,RFn,1.0,309.0,TA,TA,Y,333,0,0,0,0,0,0,10,2007,CWD,11.970350312009105
479,528240060,80,RL,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,408.0,GasA,Ex,Y,SBrkr,0,1419,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2002.0,Fin,2.0,527.0,TA,TA,Y,120,0,0,0,0,0,0,3,2009,WD ,12.123234367221169
1657,527357020,20,RL,13001,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,BLQ,1625.0,GasA,TA,Y,SBrkr,0,1220,0.0,1.0,2,0,2,1,TA,6,Typ,1,Attchd,1971.0,Unf,2.0,944.0,TA,TA,Y,0,0,249,0,0,0,0,9,2007,WD ,12.043553716032399
937,909452050,80,RL,13607,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,572.0,GasA,Gd,Y,SBrkr,0,1982,1.0,0.0,2,1,3,1,TA,6,Typ,1,BuiltIn,1986.0,Fin,2.0,501.0,TA,TA,Y,400,112,0,0,0,0,1500,4,2009,WD ,12.245293358683455
879,907290210,120,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,848.0,GasA,Ex,Y,SBrkr,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,5,2009,WD ,11.84939770159144
945,911370500,120,RM,3843,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1596.0,GasA,Ex,Y,SBrkr,0,1648,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Attchd,2007.0,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,0,0,6,2009,New,12.345834587905333
1010,527183060,120,RL,5950,Pave,IR1,HLS,AllPub,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1337.0,GasA,Gd,Y,SBrkr,0,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,1989.0,RFn,2.0,462.0,TA,TA,Y,0,73,154,0,0,0,0,4,2008,WD ,12.146853285870202
2861,909276070,50,RL,12400,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Mn,BLQ,Unf,901.0,GasA,TA,Y,SBrkr,0,1717,0.0,0.0,1,1,2,1,TA,7,Typ,1,Attchd,1940.0,Unf,1.0,410.0,TA,TA,Y,0,0,0,0,113,0,0,2,2006,WD ,12.175613438045465
1245,535180120,20,RL,10425,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1104.0,GasA,Gd,Y,SBrkr,0,1104,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1956.0,RFn,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,0,4,2008,WD ,11.79810440720389
854,907201220,20,RL,16269,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,Unf,907.0,GasA,TA,Y,SBrkr,0,907,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1978.0,Unf,1.0,343.0,TA,TA,Y,72,0,0,0,0,0,0,7,2009,WD ,11.84939770159144
1437,907181120,60,RL,8998,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,782.0,GasA,Ex,Y,SBrkr,0,1652,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2000.0,RFn,2.0,532.0,TA,TA,Y,0,70,0,0,0,0,0,6,2008,WD ,12.24288661865289
586,534128190,60,RL,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,TA,TA,PConc,TA,TA,No,Unf,Unf,932.0,GasA,Gd,Y,SBrkr,0,2640,0.0,0.0,2,1,5,1,Gd,8,Typ,1,Attchd,1967.0,RFn,2.0,515.0,TA,TA,Y,0,120,0,0,168,0,0,5,2009,WD ,12.456442183097975
1947,535375130,50,RL,10134,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,735.0,GasA,Gd,Y,FuseA,0,1034,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,39,0,0,0,0,0,7,2007,WD ,11.59910316121128
815,906226140,90,RL,7007,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,0,1513,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD ,11.641512152666213
831,906392110,20,RL,11645,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1498.0,GasA,Ex,Y,SBrkr,0,1498,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2005.0,Fin,3.0,844.0,TA,TA,Y,144,98,0,0,0,0,0,3,2009,WD ,12.375815420117268
1919,535151110,20,RL,8250,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1053.0,GasA,Gd,Y,SBrkr,0,1053,1.0,0.0,1,0,3,1,Gd,6,Typ,0,2Types,1994.0,RFn,2.0,692.0,TA,TA,Y,240,0,0,0,109,0,0,7,2007,WD ,11.864286314085192
2306,526302030,20,RL,11027,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1178.0,GasA,Gd,Y,SBrkr,0,1293,1.0,0.0,2,0,2,1,TA,5,Typ,0,Attchd,1954.0,RFn,2.0,452.0,TA,TA,Y,280,0,0,0,0,0,0,5,2006,WD ,11.917723684090689
430,528108130,20,RL,12350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2020.0,GasA,Ex,Y,SBrkr,0,2020,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Attchd,2008.0,RFn,3.0,896.0,TA,TA,Y,192,98,0,0,0,0,0,5,2009,WD ,12.909170156943286
2618,535425080,60,RL,18275,Pave,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,1438.0,GasA,TA,Y,SBrkr,0,2448,1.0,0.0,3,0,3,1,TA,9,Typ,2,Attchd,1962.0,RFn,2.0,441.0,TA,TA,Y,520,102,0,0,0,0,0,9,2006,WD ,12.533576212168626
245,906201030,60,RL,9206,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,741.0,GasA,TA,Y,SBrkr,0,1732,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,1985.0,Fin,2.0,476.0,TA,TA,Y,192,46,0,0,0,0,0,6,2010,WD ,12.089538829274222
462,528186180,120,RL,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1324.0,GasA,Ex,Y,SBrkr,0,1324,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,192,38,0,0,0,0,0,12,2009,WD ,12.445089546000673
182,902207130,30,RM,9656,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,Unf,678.0,GasA,TA,N,SBrkr,0,832,0.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1928.0,Unf,2.0,780.0,Fa,Fa,N,0,0,0,0,0,0,0,6,2010,WD ,9.45634070543332
